EmoEmilia	EmoEmilia_ZH_B00090_S00350_W000000.wav	anger	那就没什么好说的了。贝利亚,就让我粉碎你的计划吧。	你们这群蔬菜战士居然让我出丑接下来看我的厉害启动前进模式轰轰轰
MSP-PODCAST	MSP-PODCAST_3813_0345_0005.wav	anger	and now as a little bonus, i'm going to tell you how to keep the war on terror going. how to keep it in a spiral of death and destruction that never ends. never ends.	... like you know what? let me talk about benjamin, because i don't like benjamin and...
MSP-PODCAST	MSP-PODCAST_5205_0074.wav	anger	... like you know what? let me talk about benjamin, because i don't like benjamin and...	contrary to popular belief we do not attack the people that we disagree with or disparage us or dishonor us. we don't attack them. why? what do we do instead? we show them honor.
MSP-PODCAST	MSP-PODCAST_3947_0196.wav	anger	contrary to popular belief we do not attack the people that we disagree with or disparage us or dishonor us. we don't attack them. why? what do we do instead? we show them honor.	so anyway, that's what i'm fucking talking about. i just need to get that off my chest. now this is week one. we've got three weeks left.
MSP-PODCAST	MSP-PODCAST_0153_0388.wav	anger	so anyway, that's what i'm fucking talking about. i just need to get that off my chest. now this is week one. we've got three weeks left.	come on.you tell me all day. all right, hold on. wait, wait, wait.
MSP-PODCAST	MSP-PODCAST_4074_0140.wav	anger	come on.you tell me all day. all right, hold on. wait, wait, wait.	which is we remember the price.
MSP-PODCAST	MSP-PODCAST_4034_0022_0001.wav	anger	which is we remember the price.	stepped up. no, i stepped the fucked up. my aunt-
MSP-PODCAST	MSP-PODCAST_5642_1294.wav	anger	stepped up. no, i stepped the fucked up. my aunt-	go ahead and say, "stop being fucking jealous of me!"
MSP-PODCAST	MSP-PODCAST_5407_0039.wav	anger	go ahead and say, "stop being fucking jealous of me!"	the attack, the affliction, the loss, whatever it might be, it's now your anointing.
MSP-PODCAST	MSP-PODCAST_4924_0113_0003.wav	anger	the attack, the affliction, the loss, whatever it might be, it's now your anointing.	when are we going to bomb them into oblivion? and finally they're going to throw up their arms and march out and say, "hey, we're done."
MSP-PODCAST	MSP-PODCAST_0500_0237.wav	anger	when are we going to bomb them into oblivion? and finally they're going to throw up their arms and march out and say, "hey, we're done."	... idiot people around him who tell him idiot things. and he has people who'll just follow... he has the authority and people follow his fucking orders. like he's not strategic.
MSP-PODCAST	MSP-PODCAST_2384_0179.wav	anger	... idiot people around him who tell him idiot things. and he has people who'll just follow... he has the authority and people follow his fucking orders. like he's not strategic.	to a complete total stranger.
MSP-PODCAST	MSP-PODCAST_5660_1131.wav	anger	to a complete total stranger.	the mother, okay, keep in mind the mother.
MSP-PODCAST	MSP-PODCAST_4265_0342.wav	anger	the mother, okay, keep in mind the mother.	i judge. i judge. if your fucking ass needs all this shit-
MSP-PODCAST	MSP-PODCAST_4604_0054_0002.wav	anger	i judge. i judge. if your fucking ass needs all this shit-	...you doing gag orders. before you even kiss me or touch me or i get your... you put my number in your phone...
MSP-PODCAST	MSP-PODCAST_4519_0125_0000.wav	anger	...you doing gag orders. before you even kiss me or touch me or i get your... you put my number in your phone...	i personally, and i know a lot of people get so frustrated with white people and don't want to deal with you at all and don't want to engage you at all. and you guys-
MSP-PODCAST	MSP-PODCAST_2357_0920.wav	anger	i personally, and i know a lot of people get so frustrated with white people and don't want to deal with you at all and don't want to engage you at all. and you guys-	i hated these two men with every bit of strength that i could muster up in my body.
MSP-PODCAST	MSP-PODCAST_3589_0120_0001.wav	anger	i hated these two men with every bit of strength that i could muster up in my body.	-against them in order to get them to do that thing, and then use that thing to finalize this case that earlier had been lacking.yeah.
MSP-PODCAST	MSP-PODCAST_2401_0124.wav	anger	-against them in order to get them to do that thing, and then use that thing to finalize this case that earlier had been lacking.yeah.	.... uncomfortable, but just because they want to wear shoes that are acceptable in-
MSP-PODCAST	MSP-PODCAST_5671_0714.wav	anger	.... uncomfortable, but just because they want to wear shoes that are acceptable in-	battle of the jeffs. you're nothing dragster jeff. i have done it a whole bunch of times, many times just not on the same run.
MSP-PODCAST	MSP-PODCAST_3575_0394_0002.wav	anger	battle of the jeffs. you're nothing dragster jeff. i have done it a whole bunch of times, many times just not on the same run.	part of the problem. are they why we can't retire?
MSP-PODCAST	MSP-PODCAST_2420_0946.wav	anger	part of the problem. are they why we can't retire?	oh wait, you can't because it doesn't exist, you fucking moron. again-
MSP-PODCAST	MSP-PODCAST_5411_0215.wav	anger	oh wait, you can't because it doesn't exist, you fucking moron. again-	You...You're an evil minded, self-centered little wench and I never want to see you again.
IEMOCAP	IEMOCAP_Ses01M_script03_2_M040.wav	anger	You...You're an evil minded, self-centered little wench and I never want to see you again.	You are a vile, ill-tempered, loose living, wicked little beast and I never want to see you again as long as I live.
IEMOCAP	IEMOCAP_Ses01F_script03_2_M037.wav	anger	You are a vile, ill-tempered, loose living, wicked little beast and I never want to see you again as long as I live.	I expect your airline who was responsible for my bag to give me the equivalent of the bag and all of the things in it.
IEMOCAP	IEMOCAP_Ses04F_impro05_F012.wav	anger	I expect your airline who was responsible for my bag to give me the equivalent of the bag and all of the things in it.	Shut up. Shut up. I wouldn't marry you again if you came crawling back to me on a bended knee. You are an evil tempered little vampire and I never want to see you again as long as I live.
IEMOCAP	IEMOCAP_Ses01M_script03_2_M043.wav	anger	Shut up. Shut up. I wouldn't marry you again if you came crawling back to me on a bended knee. You are an evil tempered little vampire and I never want to see you again as long as I live.	And I suppose you let him kiss you a good deal more than, too. Yes.  I suppose you guys had a riotous time, huh?  All out, no restraint at all.  Well, you never really had much anyhow.
IEMOCAP	IEMOCAP_Ses01F_script03_2_M024.wav	anger	And I suppose you let him kiss you a good deal more than, too. Yes.  I suppose you guys had a riotous time, huh?  All out, no restraint at all.  Well, you never really had much anyhow.	Nobody in this house dares take her faith away, Joe.  Strangers might, but not his father, not his brother.
IEMOCAP	IEMOCAP_Ses04M_script01_2_F011.wav	anger	Nobody in this house dares take her faith away, Joe.  Strangers might, but not his father, not his brother.	Oh, laugh at me, laugh all you like but why does this happen to very night she comes back?  She goes to sleep in his room and his memorial breaks in pieces.  Look at it, Joe look.
IEMOCAP	IEMOCAP_Ses01M_script01_2_F011.wav	anger	Oh, laugh at me, laugh all you like but why does this happen to very night she comes back?  She goes to sleep in his room and his memorial breaks in pieces.  Look at it, Joe look.	Yeah it's really unfortunate you know why because I'm going to get fired if I don't get that.  So I need to have that back.
IEMOCAP	IEMOCAP_Ses01M_impro05_M023.wav	anger	Yeah it's really unfortunate you know why because I'm going to get fired if I don't get that.  So I need to have that back.	Augie, Goddamn it, don't ask me that. You always ask me that. Why do you ask me that? I hate it. It's insulting.
IEMOCAP	IEMOCAP_Ses03F_script02_2_F005.wav	anger	Augie, Goddamn it, don't ask me that. You always ask me that. Why do you ask me that? I hate it. It's insulting.	Maybe you never been to the D.M.V. before, maybe you should get back in line.  You know what?  sit in line again and if you get my number ask for different one.
IEMOCAP	IEMOCAP_Ses01M_impro01_F022.wav	anger	Maybe you never been to the D.M.V. before, maybe you should get back in line.  You know what?  sit in line again and if you get my number ask for different one.	Stop.  Would you just go away?  I mean, you're conceited, and overbearing, and utterly impossible.
IEMOCAP	IEMOCAP_Ses05M_script03_2_F038.wav	anger	Stop.  Would you just go away?  I mean, you're conceited, and overbearing, and utterly impossible.	I want you to act like he's coming back, both of you.  Don't think I haven't noticed you since he invited her here.  I won't stand for any nonsense.
IEMOCAP	IEMOCAP_Ses04M_script01_2_F012.wav	anger	I want you to act like he's coming back, both of you.  Don't think I haven't noticed you since he invited her here.  I won't stand for any nonsense.	Yes, I am. Let go of me you're cruel fiend and I hate and loathe you. Thank God I realized who you really are before I would ever, ever marry you again. I would never marry you again. I'd rather die in torment.
IEMOCAP	IEMOCAP_Ses02M_script03_2_F041.wav	anger	Yes, I am. Let go of me you're cruel fiend and I hate and loathe you. Thank God I realized who you really are before I would ever, ever marry you again. I would never marry you again. I'd rather die in torment.	Yes I am. Let go of me. I hate you and I loath you. God, I can't believe I just finally realized how you are. I am never marry you. Never. Never, never, never. I would rather die in torment.
IEMOCAP	IEMOCAP_Ses03F_script03_2_F042.wav	anger	Yes I am. Let go of me. I hate you and I loath you. God, I can't believe I just finally realized how you are. I am never marry you. Never. Never, never, never. I would rather die in torment.	No.  No.  I don't know. You know what? I'm going to call my lawyer. You know what?  That's what I'm going to do.  I'm going to call my lawyer and have him get down here and explain to you that this is an unacceptable option.
IEMOCAP	IEMOCAP_Ses04F_impro05_F015.wav	anger	No.  No.  I don't know. You know what? I'm going to call my lawyer. You know what?  That's what I'm going to do.  I'm going to call my lawyer and have him get down here and explain to you that this is an unacceptable option.	I think I mentioned once before that I've had three minute liquor glasses the whole evening long.  A child of two cannot get drunk on that.
IEMOCAP	IEMOCAP_Ses01F_script03_2_M026.wav	anger	I think I mentioned once before that I've had three minute liquor glasses the whole evening long.  A child of two cannot get drunk on that.	Shut up. Shut up. God, I wouldn't marry you again if you came crawling back to me on a bended knee.  You are a vile, ill-tempered, mean little wench and I never want to see you again as long as I live.
IEMOCAP	IEMOCAP_Ses01F_script03_2_M040.wav	anger	Shut up. Shut up. God, I wouldn't marry you again if you came crawling back to me on a bended knee.  You are a vile, ill-tempered, mean little wench and I never want to see you again as long as I live.	On the contrary, a child two could get violently drunk on only one glass of brandy.
IEMOCAP	IEMOCAP_Ses01M_script03_2_F028.wav	anger	On the contrary, a child two could get violently drunk on only one glass of brandy.	From father's point of view he is not dead and you have no right to take his girl.  I'm just saying that you can go on from there if you know where to go but I'm saying I don't know where to go.  See, I don't know.
